VSOP87 VERSION D4    EARTH     VARIABLE 2 (LBR)       *T**4      5 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4324    1  0  0  9-15  0  0  0  0  0  0  0  0 -0.00000000002    -0.00000000004     0.00000000004 0.79662198849    6438.49624942560 
 4324    2  0  0  0  0  0  0  0  0  0  1 -1  0 -0.00000000005     0.00000000000     0.00000000005 0.84308705203    1047.74731175470 
 4324    3  0  0  0  0  0  0  0  0  0  1  0  0  0.00000000005     0.00000000000     0.00000000005 0.05711572303   84334.66158130829 
 4324    4  0  0  5 -8  3  0  0  0  0  0  0  0  0.00000000003     0.00000000000     0.00000000003 3.46779895686    6279.55273164240 
 4324    5  0  0  7-15  0  0  0  0  0  0  0  0 -0.00000000002    -0.00000000002     0.00000000003 2.89822201212    6127.65545055720 
