 VSOP87 VERSION D4    JUPITER   VARIABLE 3 (LBR)       *T**2    190 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4532   47  0  0  0  0  2 -1  0  0  0  0  0  0  0.00000011097    -0.00000013636     0.00000017581 4.14974757919     846.08283475120 
 4532   48  0  0  0  0  6 -9  0  0  0  0  0  0  0.00000011469    -0.00000012663     0.00000017085 5.89188996975    1258.45393162560 
 4532   49  0  0  0  0  1 -1  0  0  0  0  0  0  0.00000021333    -0.00000001780     0.00000021407 4.35468497204     316.39186965660 
 4532   50  0  0  0  0  4 -4  0  0  0  0  0  0 -0.00000021240    -0.00000001519     0.00000021295 0.54429472455    1265.56747862640 
 4532   51  0  0  0  0  5 -5  0  0  0  0  0  0 -0.00000019681     0.00000002651     0.00000019859 0.06453825800    1581.95934828300 
 4532   52  0  0  0  0  5 -6  0  0  0  0  0  0 -0.00000006019    -0.00000015925     0.00000017025 0.53383755278    1368.66025284500 
 4532   53  0  0  0  0  2 -7  0  0  0  0  0  0 -0.00000010901     0.00000006716     0.00000012804 3.90044242142     433.71173787680 
 4532   54  0  0  0  0  1 -3  0  0  0  0  0  0 -0.00000012311     0.00000004396     0.00000013072 0.79468040717     110.20632121940 
 4532   55  0  0  0  0  7-11  0  0  0  0  0  0  0.00000005294     0.00000010708     0.00000011945 0.40671403646    1361.54670584420 
 4532   56  0  0  0  0  6-13  0  0  0  0  0  0  0.00000004092     0.00000010956     0.00000011695 4.44394618065     405.25754987360 
 4532   57  0  0  0  0  2 -6  0  0  0  0  0  0 -0.00000011620    -0.00000002911     0.00000011979 2.22872778682     220.41264243880 
 4532   58  0  0  0  0  0  4  0  0  0  0  0  0 -0.00000005657    -0.00000007797     0.00000009633 6.01002272123     853.19638175200 
 4532   59  0  0  0  0  6 -8  0  0  0  0  0  0  0.00000009639    -0.00000003221     0.00000010163 0.99504635158    1471.75302706360 
 4532   60  0  0  0  0  4 -2  0  0  0  0  0  0 -0.00000007319     0.00000005199     0.00000008977 1.60328709409    1692.16566950240 
 4532   61  0  0  0  0  2-10  0  0  0  0  0  0  0.00000006694    -0.00000005558     0.00000008701 3.52167876799    1073.60902419080 
 4532   62  0  0  0  0  7-10  0  0  0  0  0  0  0.00000005484    -0.00000006249     0.00000008314 5.60169732564    1574.84580128220 
 4532   63  0  0  0  0  7-16  3  0  0  0  0  0  0.00000003400     0.00000008287     0.00000008958 6.26708748901     519.39602435610 
 4532   64  0  0  0  0  4 -3  0  0  0  0  0  0 -0.00000006014     0.00000005010     0.00000007828 0.65241611799    1478.86657406440 
 4532   65  0  0  0  0  6 -7  0  0  0  0  0  0 -0.00000003347    -0.00000007081     0.00000007833 0.17920601344    1685.05212250160 
 4532   66  0  0  0  0  5-12  0  0  0  0  0  0 -0.00000006464    -0.00000003707     0.00000007451 0.88421084942      88.86568021700 
 4532   67  0  0  0  0  7-14  0  0  0  0  0  0 -0.00000003458    -0.00000006452     0.00000007320 0.89341249264     721.64941953020 
 4532   68  0  0  0  0  7-12  0  0  0  0  0  0 -0.00000009124     0.00000000461     0.00000009135 1.51210840939    1148.24761040620 
 4532   69  0  0  0  0  4-11  3  0  0  0  0  0 -0.00000004540     0.00000004089     0.00000006110 2.50080005128       3.18139373770 
 4532   70  0  0  0  0  3 -9  0  0  0  0  0  0 -0.00000007026    -0.00000000390     0.00000007037 4.44127496638     330.61896365820 
 4532   71  0  0  0  0  6-15  0  0  0  0  0  0 -0.00000002188     0.00000004677     0.00000005163 2.79219166952      21.34064100240 
 4532   72  0  0  0  0  3 -1  0  0  0  0  0  0 -0.00000004494    -0.00000002365     0.00000005079 2.97991736844    1375.77379984580 
 4532   73  0  0  0  0  8-12  0  0  0  0  0  0  0.00000002554     0.00000004217     0.00000004930 0.04683167622    1677.93857550080 
 4532   74  0  0  0  0  2  2  0  0  0  0  0  0  0.00000002885     0.00000003664     0.00000004664 2.28007273876    1485.98012106520 
 4532   75  0  0  0  0  2 -6  3  0  0  0  0  0 -0.00000004022     0.00000002417     0.00000004692 0.86220230505       3.93215326310 
 4532   76  0  0  0  0  7 -9  0  0  0  0  0  0  0.00000005209    -0.00000001018     0.00000005307 0.85008578245    1788.14489672020 
 4532   77  0  0  0  0  6-13  3  0  0  0  0  0  0.00000003875    -0.00000001718     0.00000004239 0.40758287124     629.60234557550 
 4532   78  0  0  0  0  2 -9  3  0  0  0  0  0 -0.00000003909     0.00000001615     0.00000004230 1.61046658091     635.96513305090 
 4532   79  0  0  0  0  5-15  0  0  0  0  0  0 -0.00000003261     0.00000001587     0.00000003627 2.71151441113     551.03160609700 
