VSOP87 VERSION D4    EARTH     VARIABLE 1 (LBR)       *T**2    142 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4312   46  0  0  0  0  2  0  0  0  0  0  0  0  0.00000000175     0.00000000299     0.00000000347 0.67013291338    1059.38193018920 
 4312   47  0  0  0  0  0  0  0  0  3  0 -1  0  0.00000000000    -0.00000000458     0.00000000458 3.81499443681  149854.40013480789 
 4312   48  0  0  2  0 -4  0  0  0  0  0  0  0 -0.00000000219     0.00000000209     0.00000000302 1.91760044838   10447.38783960440 
 4312   49  0  0  5 -7  0  0  0  0  0  0  0  0 -0.00000000150     0.00000000267     0.00000000307 3.55343347416    8031.09226305840 
 4312   50  0  0  6 -9  0  0  0  0  0  0  0  0  0.00000000007     0.00000000395     0.00000000395 4.93701776616    7632.94325965020 
 4312   51  0  1 -2  0  0  0  0  0  0  0  0  0  0.00000000090    -0.00000000300     0.00000000314 3.18093696547    2352.86615377180 
 4312   52  0  4 -5  0  0  0  0  0  0  0  0  0 -0.00000000131     0.00000000250     0.00000000282 4.41936437052    9437.76293488700 
 4312   53  0  0  7-12  0  0  0  0  0  0  0  0 -0.00000000245    -0.00000000127     0.00000000276 2.71314254553    3894.18182954220 
 4312   54  0  0  7-15  0  0  0  0  0  0  0  0 -0.00000000083    -0.00000000286     0.00000000298 2.52037474210    6127.65545055720 
 4312   55  0  2 -4  0  0  0  0  0  0  0  0  0  0.00000000151     0.00000000174     0.00000000230 1.37790215549    4705.73230754360 
 4312   56  0  0  5 -8  3  0  0  0  0  0  0  0 -0.00000000237    -0.00000000085     0.00000000252 0.55330133471    6279.55273164240 
 4312   57  0  0  1  0  1  0  0  0  0  0  0  0 -0.00000000058    -0.00000000249     0.00000000255 5.26570187369    6812.76681508600 
 4312   58  0  0  4  0  0  0  0  0  0  0  0  0  0.00000000016     0.00000000275     0.00000000275 0.67264264272   25132.30339996560 
 4312   59  0  0  5-10  0  0  0  0  0  0  0  0 -0.00000000156    -0.00000000086     0.00000000178 0.92820785174    1990.74501704100 
 4312   60  0  8-14  0  0  0  0  0  0  0  0  0  0.00000000220     0.00000000016     0.00000000221 0.63897368842    6256.77753019160 
 4312   61  0  2 -1  0  0  0  0  0  0  0  0  0 -0.00000000098    -0.00000000120     0.00000000155 0.77319790838   14143.49524243060 
 4312   62  0  0  0  0  0  2  0  0  0  0  0  0 -0.00000000092     0.00000000119     0.00000000150 2.40470465561     426.59819087600 
 4312   63  0  0 10-19  0  0  0  0  0  0  0  0 -0.00000000003     0.00000000196     0.00000000196 6.06877865012     640.87760738220 
 4312   64  0  0  4 -5  0  0  0  0  0  0  0  0 -0.00000000122     0.00000000064     0.00000000137 2.21679460145    8429.24126646660 
 4312   65  0  0  3  0 -2  0  0  0  0  0  0  0  0.00000000091     0.00000000088     0.00000000127 3.26094223174   17789.84561978500 
 4312   66  0  0  2  0 -1  0  0  0  0  0  0  0 -0.00000000070    -0.00000000107     0.00000000128 5.47237279946   12036.46073488820 
 4312   67  0  1  0  0  0  0  0  0  0  0  0  0  0.00000000104     0.00000000065     0.00000000122 2.16291082757   10213.28554621100 
 4312   68  0  3 -6  0  0  0  0  0  0  0  0  0 -0.00000000060     0.00000000102     0.00000000118 0.45789822268    7058.59846131540 
 4312   69  0  0  2  0 -2  0  0  0  0  0  0  0 -0.00000000006     0.00000000141     0.00000000141 2.34932647403   11506.76976979360 
 4312   70  0  0  1  0 -2  5  0  0  0  0  0  0 -0.00000000080    -0.00000000060     0.00000000100 0.85621569847    6290.18939699220 
 4312   71  0  0  1 -4  0  0  0  0  0  0  0  0  0.00000000072     0.00000000057     0.00000000092 5.10587476002    7079.37385680780 
 4312   72  0  0  0  0  0  0  0  0  1  0 -2  0  0.00000000000    -0.00000000126     0.00000000126 2.65428307012   88860.05707098669 
 4312   73  0  2 -2  0  0  0  0  0  0  0  0  0 -0.00000000014    -0.00000000105     0.00000000106 5.85646710022    7860.41939243920 
 4312   74  0  0  3  0 -4  0  0  0  0  0  0  0 -0.00000000055     0.00000000064     0.00000000084 3.57457554262   16730.46368959580 
 4312   75  0  0  1  0  0  0  0  0  1  0  0  0  0.00000000035    -0.00000000082     0.00000000089 4.21433259618   83996.84731811189 
 4312   76  0  5 -6  0  0  0  0  0  0  0  0  0 -0.00000000021     0.00000000095     0.00000000097 5.57938280855   13367.97263110660 
 4312   77  0  0 17-32  0  0  0  0  0  0  0  0  0.00000000014    -0.00000000101     0.00000000102 2.05853060226      87.30820453981 
 4312   78  0  0  2  0  0 -3  0  0  0  0  0  0  0.00000000052    -0.00000000060     0.00000000080 4.73792651816   11926.25441366880 
 4312   79  0  0  6 -8  0  0  0  0  0  0  0  0 -0.00000000041     0.00000000069     0.00000000080 5.41418965044   10973.55568635000 
 4312   80  0  0  8-14  0  0  0  0  0  0  0  0 -0.00000000106     0.00000000004     0.00000000106 4.10978997399    3496.03282613400 
 4312   81  0  0  0  0  0  0  0  0  1  0  2  0  0.00000000000     0.00000000102     0.00000000102 3.62650006043  244287.60000722769 
 4312   82  0  0  1  0  0 -3  0  0  0  0  0  0  0.00000000037     0.00000000065     0.00000000075 4.89483161769    5643.17856367740 
 4312   83  0  6 -8  0  0  0  0  0  0  0  0  0 -0.00000000087    -0.00000000010     0.00000000087 0.42863750683   11015.10647733480 
 4312   84  0  0  8-12  0  0  0  0  0  0  0  0  0.00000000035     0.00000000060     0.00000000069 1.88908760720   10177.25767953360 
 4312   85  0  0  0  2  0  0  0  0  0  0  0  0 -0.00000000089     0.00000000005     0.00000000089 1.35567273119    6681.22485339960 
 4312   86  0  0  8-17  0  0  0  0  0  0  0  0 -0.00000000041    -0.00000000052     0.00000000066 0.99455837265    6525.80445396540 
 4312   87  0  0  9-16  0  0  0  0  0  0  0  0 -0.00000000057     0.00000000035     0.00000000067 5.51240997070    3097.88382272579 
 4312   88  0  0  1  0 -4  0  0  0  0  0  0  0  0.00000000017    -0.00000000074     0.00000000076 2.72016814799    4164.31198961300 
 4312   89  0  0  2  0 -5  0  0  0  0  0  0  0 -0.00000000051     0.00000000038     0.00000000063 1.44349902540    9917.69687450980 
 4312   90  0  0  1  0  0  0  0  0 -1  0  1  0  0.00000000078    -0.00000000008     0.00000000078 3.51469733747   11856.21865142450 
 4312   91  0  0  7-10  0  0  0  0  0  0  0  0  0.00000000000     0.00000000085     0.00000000085 0.50956043858   10575.40668294180 
 4312   92  0  1  1  0  0  0  0  0  0  0  0  0  0.00000000064     0.00000000017     0.00000000067 3.62043033405   16496.36139620240 
 4312   93  0  0  0  1  0  0  0  0  0  0  0  0  0.00000000045     0.00000000031     0.00000000055 5.24637517308    3340.61242669980 
 4312   94  0  2  0  0  0  0  0  0  0  0  0  0  0.00000000038     0.00000000029     0.00000000048 5.43966777314   20426.57109242200 
 4312   95  0  0  6-12  0  0  0  0  0  0  0  0 -0.00000000064     0.00000000000     0.00000000064 5.79535817813    2388.89402044920 
 4312   96  0  0  1  0  2 -5  0  0  0  0  0  0 -0.00000000025     0.00000000039     0.00000000046 5.43499966519    6275.96230299060 
 4312   97  0  0  6-13  0  0  0  0  0  0  0  0  0.00000000014    -0.00000000048     0.00000000050 3.86263598617    5729.50644714900 
 4312   98  0  0  3 -2  0  0  0  0  0  0  0  0 -0.00000000030    -0.00000000032     0.00000000044 1.52269529228   12168.00269657460 
 4312   99  0  7 -9  0  0  0  0  0  0  0  0  0  0.00000000057     0.00000000005     0.00000000057 4.96352373486   14945.31617355440 
 4312  100  0  1 -3  0  0  0  0  0  0  0  0  0 -0.00000000040     0.00000000022     0.00000000045 1.00861230160    8635.94200376320 
 4312  101  0  0  9-14  0  0  0  0  0  0  0  0  0.00000000037     0.00000000023     0.00000000043 3.30685683359    9779.10867612540 
 4312  102  0  0 10-18  0  0  0  0  0  0  0  0 -0.00000000021     0.00000000037     0.00000000042 0.63481258930    2699.73481931760 
 4312  103  0  0  2  0  0 -4  0  0  0  0  0  0  0.00000000023     0.00000000033     0.00000000041 5.67996766641   11712.95531823080 
 4312  104  0  0  0  0  0  0  0  0  1 -2  0  0  0.00000000000     0.00000000056     0.00000000056 4.34024451468   90955.55169449610 
 4312  105  0  0  1  0  0  0  0  0  1  0 -1  0 -0.00000000039     0.00000000014     0.00000000041 5.81722212845     709.93304855830 
 4312  106  0  0  0  0  0  0  0  0  3  0  0  0  0.00000000000    -0.00000000053     0.00000000053 6.17052087143  233141.31440436149 
 4312  107  0  0  3  0 -5  0  0  0  0  0  0  0 -0.00000000028     0.00000000024     0.00000000037 3.12495025087   16200.77272450120 
 4312  108  0  0  2 -8  3  0  0  0  0  0  0  0 -0.00000000027     0.00000000023     0.00000000035 5.76973458495   12569.67481833180 
 4312  109  0  3 -1  0  0  0  0  0  0  0  0  0  0.00000000034     0.00000000014     0.00000000037 0.31656444326   24356.78078864160 
 4312  110  0  6 -7  0  0  0  0  0  0  0  0  0 -0.00000000016     0.00000000031     0.00000000035 0.96229051027   17298.18232732620 
 4312  111  0  0  5-11  0  0  0  0  0  0  0  0  0.00000000024    -0.00000000022     0.00000000033 5.23130355867    5331.35744374080 
 4312  112  0  8 -9  0  0  0  0  0  0  0  0  0  0.00000000014    -0.00000000032     0.00000000035 0.62517020593   25158.60171976540 
 4312  113  0  0  7 -9  0  0  0  0  0  0  0  0 -0.00000000013     0.00000000032     0.00000000035 0.80004512129   13916.01910964160 
 4312  114  0  0 10-15  0  0  0  0  0  0  0  0 -0.00000000005    -0.00000000037     0.00000000037 2.89336088688   12721.57209941700 
 4312  115  0  0  4  0 -3  0  0  0  0  0  0  0  0.00000000019     0.00000000022     0.00000000030 4.50198402401   23543.23050468179 
 4312  116  0  0  3  0 -1  0  0  0  0  0  0  0 -0.00000000018     0.00000000024     0.00000000030 5.31355708693   18319.53658487960 
 4312  117  0  0  9-13  0  0  0  0  0  0  0  0  0.00000000021     0.00000000021     0.00000000029 3.47275229977   13119.72110282519 
 4312  118  0  0  2 -5  0  0  0  0  0  0  0  0  0.00000000019     0.00000000022     0.00000000029 3.11002782516    4136.91043351620 
 4312  119  0  0  1  0 -1  0  0  0  0  0  0  0  0.00000000030    -0.00000000011     0.00000000032 5.52273255667    5753.38488489680 
 4312  120  0  0  1  0  0  0  0  0 -3  0  1  0 -0.00000000034     0.00000000006     0.00000000035 3.79699996680  143571.32428481648 
 4312  121  0  0  1  0  0  0  0  0 -1  0 -1  0  0.00000000024    -0.00000000011     0.00000000026 1.50634201907  154717.60988768269 
 4312  122  0  0  9-19  0  3  0  0  0  0  0  0 -0.00000000030    -0.00000000003     0.00000000030 3.53519084118    6284.05617105960 
 4312  123  0  0  2 -2  0  0  0  0  0  0  0  0 -0.00000000016     0.00000000017     0.00000000023 4.41808025967    5884.92684658320 
 4312  124  0  0  2  0  0  0  0  0 -1  0  0  0 -0.00000000007     0.00000000023     0.00000000025 1.38477355808   65147.61976813770 
 4312  125  0  0  2 -6  0  0  0  0  0  0  0  0  0.00000000021     0.00000000008     0.00000000023 3.49782549797    7477.52286021600 
 4312  126  0  0  1  0  0  1  0  0  0  0  0  0 -0.00000000010     0.00000000017     0.00000000019 3.14329413716    6496.37494542940 
 4312  127  0  3 -2  0  0  0  0  0  0  0  0  0 -0.00000000012    -0.00000000015     0.00000000019 2.20135125199   18073.70493865020 
 4312  128  0  1 -1  0  0  0  0  0  0  0  0  0  0.00000000007    -0.00000000018     0.00000000019 4.95020255309    3930.20969621960 
 4312  129  0  0  5  0  0  0  0  0  0  0  0  0  0.00000000018    -0.00000000006     0.00000000019 0.57998702747   31415.37924995700 
 4312  130  0  0  2  0  0 -2  0  0  0  0  0  0  0.00000000000     0.00000000021     0.00000000021 1.75474323399   12139.55350910680 
 4312  131  0  5 -5  0  0  0  0  0  0  0  0  0 -0.00000000001    -0.00000000019     0.00000000019 3.92233070499   19651.04848109800 
 4312  132  0  0  2  0  2 -5  0  0  0  0  0  0 -0.00000000009     0.00000000011     0.00000000014 0.98131213224   12559.03815298200 
 4312  133  0  0  1 -1  0  0  0  0  0  0  0  0 -0.00000000001    -0.00000000019     0.00000000019 4.93309333729    2942.46342329160 
 4312  134  0  0  3 -3  0  0  0  0  0  0  0  0 -0.00000000001     0.00000000016     0.00000000016 5.55997534558    8827.39026987480 
 4312  135  0  0  3 -7  0  0  0  0  0  0  0  0  0.00000000012     0.00000000004     0.00000000013 1.68808165516    4535.05943692440 
 4312  136  0  0  4 -9  0  0  0  0  0  0  0  0  0.00000000013    -0.00000000003     0.00000000013 0.33982116161    4933.20844033260 
 4312  137  0  0  1  0  0 -2  0  0  0  0  0  0 -0.00000000012    -0.00000000003     0.00000000012 1.85426309994    5856.47765911540 
 4312  138  0  0  2  0  1  0  0  0  0  0  0  0 -0.00000000007     0.00000000008     0.00000000010 4.82763996845   13095.84266507740 
 4312  139  0  3 -3  0  0  0  0  0  0  0  0  0 -0.00000000010     0.00000000005     0.00000000011 5.38005490571   11790.62908865880 
 4312  140  0  2 -5  0  0  0  0  0  0  0  0  0 -0.00000000008     0.00000000005     0.00000000010 1.40815507226   10988.80815753500 
 4312  141  0  0  3  0 -3  0  0  0  0  0  0  0  0.00000000004     0.00000000010     0.00000000011 3.05005267431   17260.15465469040 
 4312  142  0  0  2  0  0 -1  0  0  0  0  0  0 -0.00000000007    -0.00000000006     0.00000000010 4.93364992366   12352.85260454480 

