VSOP87 VERSION D4    JUPITER   VARIABLE 2 (LBR)       *T**1    141 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4521   46  0  0  0  0  2-10  0  0  0  0  0  0 -0.00000001972    -0.00000002381     0.00000003091 5.09115860882    1073.60902419080 
 4521   47  0  0  0  0  4 -2  0  0  0  0  0  0  0.00000003246    -0.00000000868     0.00000003360 5.10133284081    1692.16566950240 
 4521   48  0  0  0  0  2 -6  0  0  0  0  0  0  0.00000002190     0.00000001888     0.00000002892 4.90418916660     220.41264243880 
 4521   49  0  0  0  0  6 -5  0  0  0  0  0  0  0.00000001130     0.00000002531     0.00000002772 5.09066125724    2111.65031337760 
 4521   50  0  0  0  0  1  1  0  0  0  0  0  0 -0.00000001855    -0.00000001562     0.00000002425 3.74438653232     742.99006053260 
 4521   51  0  0  0  0  5 -4  0  0  0  0  0  0  0.00000000793     0.00000002432     0.00000002558 5.46955948791    1795.25844372100 
 4521   52  0  0  0  0  5  0  0  0  0  0  0  0 -0.00000002320     0.00000000836     0.00000002466 4.22278355430    2648.45482547300 
 4521   53  0  0  0  0  3 -6  0  0  0  0  0  0  0.00000001512    -0.00000001260     0.00000001968 0.57192251841     309.27832265580 
 4521   54  0  0  0  0  2  1  0  0  0  0  0  0 -0.00000001023    -0.00000001474     0.00000001794 4.60765219417    1272.68102562720 
 4521   55  0  0  0  0  3 -1  0  0  0  0  0  0 -0.00000001593     0.00000000885     0.00000001822 1.98842964323    1375.77379984580 
 4521   56  0  0  0  0  2  5  0  0  0  0  0  0 -0.00000000901     0.00000001445     0.00000001703 6.12660562937    2125.87740737920 
 4521   57  0  0  0  0  4 -8  0  0  0  0  0  0  0.00000000357    -0.00000001979     0.00000002011 5.00936865256     412.37109687440 
 4521   58  0  0  0  0  4 -6  3  0  0  0  0  0  0.00000001331     0.00000000966     0.00000001645 0.08830372958    1063.31408345230 
 4521   59  0  0  0  0  3 -9  0  0  0  0  0  0 -0.00000000477     0.00000001813     0.00000001875 5.81006158403     330.61896365820 
 4521   60  0  0  0  0  7-10  0  0  0  0  0  0 -0.00000000506    -0.00000001666     0.00000001741 4.58650290431    1574.84580128220 
 4521   61  0  0  0  0  6 -9  0  0  0  0  0  0  0.00000000938    -0.00000001207     0.00000001529 5.81660291389    1258.45393162560 
 4521   62  0  0  0  0  5 -6  0  0  0  0  0  0 -0.00000000084    -0.00000001914     0.00000001916 0.85150399517    1368.66025284500 
 4521   63  0  0  0  0  5 -9  0  0  0  0  0  0 -0.00000000302    -0.00000001585     0.00000001614 4.36839107221     728.76296653100 
 4521   64  0  0  0  0  2  2  0  0  0  0  0  0  0.00000000231     0.00000001493     0.00000001510 2.79374165455    1485.98012106520 
 4521   65  0  0  0  0  2-11  3  0  0  0  0  0  0.00000000400     0.00000001272     0.00000001333 4.84260898693    1062.56332392690 
 4521   66  0  0  0  0  4 -6  0  0  0  0  0  0 -0.00000001343    -0.00000000213     0.00000001359 5.16511980864     838.96928775040 
 4521   67  0  0  0  0  7-15  0  0  0  0  0  0 -0.00000001055    -0.00000000495     0.00000001165 5.66275740881     508.35032409220 
 4521   68  0  0  0  0  2  3  0  0  0  0  0  0 -0.00000000832     0.00000000707     0.00000001092 4.68797557406    1699.27921650320 
 4521   69  0  0  0  0  6-11  3  0  0  0  0  0 -0.00000001435    -0.00000000096     0.00000001438 5.78105679279    1056.20053645150 
