 VSOP87 VERSION D4    EARTH     VARIABLE 3 (LBR)       *T**4     10 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4334    1  0  0  1  0  0  0  0  0  0  0  0  0 -0.00000002795     0.00000002659     0.00000003858 2.56384387339    6283.07584999140 
 4334    2  0  0  2  0  0  0  0  0  0  0  0  0  0.00000000289     0.00000000099     0.00000000306 2.26769501230   12566.15169998280 
 4334    3  0  0  0  0  0  0  0  0  1  0 -1  0  0.00000000000     0.00000000053     0.00000000053 3.44031471924    5573.14280143310 
 4334    4  0  0  3  0  0  0  0  0  0  0  0  0 -0.00000000001    -0.00000000015     0.00000000015 2.04794573436   18849.22754997420 
 4334    5  0  0  0  0  0  0  0  0  1  0  0  0  0.00000000000    -0.00000000013     0.00000000013 2.05688873673   77713.77146812050 
 4334    6  0  0  0  0  0  0  0  0  1  0  1  0  0.00000000000    -0.00000000007     0.00000000007 4.41218854480  161000.68573767410 
 4334    7  0  0  9-15  0  0  0  0  0  0  0  0 -0.00000000004     0.00000000003     0.00000000005 5.26154653107    6438.49624942560 
 4334    8  0  0  7-15  0  0  0  0  0  0  0  0 -0.00000000005     0.00000000001     0.00000000005 4.07695126049    6127.65545055720 
 4334    9  0  0  0  0  0  0  0  0  3  0 -1  0  0.00000000000    -0.00000000006     0.00000000006 3.81514213664  149854.40013480789 
 4334   10  0  0  3 -8  3  0  0  0  0  0  0  0  0.00000000001    -0.00000000003     0.00000000003 1.28175749811    6286.59896834040 
