 VSOP87 VERSION D4    JUPITER   VARIABLE 1 (LBR)       *T**0    760 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4510    1  0  0  0  0  0  0  0  0  0  0  0  0  0.00000000000     0.59954691495     0.59954691495 0.00000000000       0.00000000000 
 4510    2  0  0  0  0  1  0  0  0  0  0  0  0  0.09394434608    -0.02398968572     0.09695898711 5.06191793105     529.69096509460 
 4510    3  0  0  0  0  2 -5  0  0  0  0  0  0 -0.00566632795    -0.00089195704     0.00573610145 1.44406205976       7.11354700080 
 4510    4  0  0  0  0  2  0  0  0  0  0  0  0  0.00269738734    -0.00145311201     0.00306389180 5.41734729976    1059.38193018920 
 4510    5  0  0  0  0  2 -2  0  0  0  0  0  0  0.00097157256    -0.00002021296     0.00097178280 4.14264708819     632.78373931320 
 4510    6  0  0  0  0  3 -5  0  0  0  0  0  0  0.00005194455     0.00072717804     0.00072903096 3.64042909255     522.57741809380 
 4510    7  0  0  0  0  1 -2  0  0  0  0  0  0  0.00063518651    -0.00009759147     0.00064263986 3.41145185203     103.09277421860 
 4510    8  0  0  0  0  2 -3  0  0  0  0  0  0  0.00021652327    -0.00033402072     0.00039806051 2.29376744855     419.48464387520 
 4510    9  0  0  0  0  1 -1  0  0  0  0  0  0 -0.00038846582     0.00000932840     0.00038857780 1.27231724860     316.39186965660 
 4510   10  0  0  0  0  1 -5  0  0  0  0  0  0 -0.00025588682    -0.00011280046     0.00027964622 1.78454589485     536.80451209540 
 4510   11  0  0  0  0  3  0  0  0  0  0  0  0  0.00010070177    -0.00009125377     0.00013589738 5.77481031590    1589.07289528380 
 4510   12  0  0  0  0  2 -4  0  0  0  0  0  0  0.00003241122     0.00007582718     0.00008246362 3.58227961655     206.18554843720 
 4510   13  0  0  0  0  3 -3  0  0  0  0  0  0  0.00008476277    -0.00002245571     0.00008768686 3.63000324417     949.17560896980 
 4510   14  0  0  0  0  3 -4  0  0  0  0  0  0 -0.00003501704     0.00006482773     0.00007368057 5.08101125612     735.87651353180 
 4510   15  0  0  0  0  0  1  0  0  0  0  0  0  0.00004701429     0.00004138101     0.00006263171 0.02497643742     213.29909543800 
 4510   16  0  0  0  0  3 -2  0  0  0  0  0  0  0.00005924282    -0.00001511453     0.00006114050 4.51319531666    1162.47470440780 
 4510   17  0  0  0  0  1 -3  0  0  0  0  0  0 -0.00003166372     0.00003746628     0.00004905419 1.32084631684     110.20632121940 
 4510   18  0  0  0  0  4-10  0  0  0  0  0  0  0.00005031135     0.00001683362     0.00005305283 1.30671236848      14.22709400160 
 4510   19  0  0  0  0  4 -5  0  0  0  0  0  0  0.00000661651     0.00005264037     0.00005305457 4.18625053495    1052.26838318840 
 4510   20  0  0  0  0  2 -6  3  0  0  0  0  0  0.00004591758     0.00000716013     0.00004647249 4.69958109497       3.93215326310 
 4510   21  0  0  0  0  0  2  0  0  0  0  0  0 -0.00001650526    -0.00002558875     0.00003045009 4.31675960318     426.59819087600 
 4510   22  0  0  0  0  2 -1  0  0  0  0  0  0 -0.00002469850     0.00000843769     0.00002610001 1.56667594850     846.08283475120 
 4510   23  0  0  0  0  4-11  3  0  0  0  0  0 -0.00001546105    -0.00001312676     0.00002028191 1.06376547379       3.18139373770 
 4510   24  0  0  0  0  0  5  0  0  0  0  0  0  0.00001396523    -0.00001078948     0.00001764768 2.14148077766    1066.49547719000 
 4510   25  0  0  0  0  4 -4  0  0  0  0  0  0  0.00001662453     0.00000452682     0.00001722983 3.88036008872    1265.56747862640 
 4510   26  0  0  0  0  0  3  0  0  0  0  0  0  0.00001914882    -0.00000152679     0.00001920959 0.97168928755     639.89728631400 
