 VSOP87 VERSION D4    JUPITER   VARIABLE 1 (LBR)       *T**2    191 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4512   46  0  0  0  0  1  3  0  0  0  0  0  0 -0.00000011628     0.00000005246     0.00000012756 4.36856232414    1169.58825140860 
 4512   47  0  0  0  0  5 -8  0  0  0  0  0  0  0.00000015282    -0.00000000554     0.00000015292 0.68174165476     942.06206196900 
 4512   48  0  0  0  0  1 -6  3  0  0  0  0  0 -0.00000005528    -0.00000009494     0.00000010986 4.43586634639     525.75881183150 
 4512   49  0  0  0  0  1 -1  0  0  0  0  0  0  0.00000000793     0.00000013897     0.00000013920 5.95169568482     316.39186965660 
 4512   50  0  0  0  0  5 -7  0  0  0  0  0  0  0.00000007868     0.00000005210     0.00000009437 2.17684563456    1155.36115740700 
 4512   51  0  0  0  0  2 -6  0  0  0  0  0  0 -0.00000006010     0.00000006445     0.00000008812 3.29452783338     220.41264243880 
 4512   52  0  0  0  0  2 -1  0  0  0  0  0  0  0.00000005885     0.00000005154     0.00000007823 5.75672228354     846.08283475120 
 4512   53  0  0  0  0  3 -6  3  0  0  0  0  0 -0.00000005741    -0.00000004902     0.00000007549 2.70955516779     533.62311835770 
 4512   54  0  0  0  0  5 -5  0  0  0  0  0  0 -0.00000000519    -0.00000009667     0.00000009681 1.71563161051    1581.95934828300 
 4512   55  0  0  0  0  6-11  0  0  0  0  0  0 -0.00000000769    -0.00000008656     0.00000008690 3.31924493607     831.85574074960 
 4512   56  0  0  0  0  3 -3  0  0  0  0  0  0 -0.00000006093     0.00000001543     0.00000006285 0.49939863541     949.17560896980 
 4512   57  0  0  0  0  4 -4  0  0  0  0  0  0  0.00000000879    -0.00000006627     0.00000006685 2.17560093281    1265.56747862640 
 4512   58  0  0  0  0  6-13  0  0  0  0  0  0 -0.00000005022     0.00000001931     0.00000005381 6.00510875948     405.25754987360 
 4512   59  0  0  0  0  6 -9  0  0  0  0  0  0  0.00000002663     0.00000003844     0.00000004676 1.40846192799    1258.45393162560 
 4512   60  0  0  0  0  4 -2  0  0  0  0  0  0 -0.00000003072    -0.00000003180     0.00000004421 3.02360159274    1692.16566950240 
 4512   61  0  0  0  0  2 -7  0  0  0  0  0  0  0.00000002333     0.00000003735     0.00000004403 5.47737266160     433.71173787680 
 4512   62  0  0  0  0  2-10  0  0  0  0  0  0 -0.00000002668    -0.00000003354     0.00000004286 5.07139951645    1073.60902419080 
 4512   63  0  0  0  0  2 -4 -3  0  0  0  0  0 -0.00000003261     0.00000002648     0.00000004201 5.28560721767      18.15924726470 
 4512   64  0  0  0  0  0  4  0  0  0  0  0  0  0.00000003110    -0.00000002407     0.00000003933 1.26665387164     853.19638175200 
 4512   65  0  0  0  0  2  1  0  0  0  0  0  0 -0.00000005351    -0.00000000050     0.00000005351 3.65320121089    1272.68102562720 
 4512   66  0  0  0  0  5 -6  0  0  0  0  0  0  0.00000004311    -0.00000000841     0.00000004392 2.27325303667    1368.66025284500 
 4512   67  0  0  0  0  7-16  3  0  0  0  0  0 -0.00000003202     0.00000001370     0.00000003482 1.53983001273     519.39602435610 
 4512   68  0  0  0  0  4 -3  0  0  0  0  0  0 -0.00000002009    -0.00000001871     0.00000002745 2.09685315627    1478.86657406440 
 4512   69  0  0  0  0  7-10  0  0  0  0  0  0  0.00000001720     0.00000002129     0.00000002737 1.06017230524    1574.84580128220 
 4512   70  0  0  0  0  7-11  0  0  0  0  0  0 -0.00000002684     0.00000001089     0.00000002897 2.05128453665    1361.54670584420 
 4512   71  0  0  0  0  6-14  0  0  0  0  0  0  0.00000000626    -0.00000003011     0.00000003075 0.99085727534     191.95845443560 
 4512   72  0  0  0  0  6 -8  0  0  0  0  0  0  0.00000001216     0.00000002140     0.00000002462 2.37173605635    1471.75302706360 
 4512   73  0  0  0  0  7-14  0  0  0  0  0  0  0.00000001958    -0.00000001011     0.00000002203 2.47960567714     721.64941953020 
 4512   74  0  0  0  0  2  2  0  0  0  0  0  0 -0.00000001455     0.00000001508     0.00000002096 3.71482580504    1485.98012106520 
 4512   75  0  0  0  0  6 -7  0  0  0  0  0  0  0.00000001892    -0.00000000599     0.00000001984 1.88475229557    1685.05212250160 
 4512   76  0  0  0  0  7-12  0  0  0  0  0  0 -0.00000000227    -0.00000002263     0.00000002274 3.03360234351    1148.24761040620 
 4512   77  0  0  0  0  3 -9  0  0  0  0  0  0  0.00000000211     0.00000002031     0.00000002041 6.17114556019     330.61896365820 
 4512   78  0  0  0  0  3 -8  2  0  0  0  0  0  0.00000001257     0.00000000724     0.00000001451 4.72055072637      32.24332891440 
 4512   79  0  0  0  0  3 -1  0  0  0  0  0  0  0.00000001283    -0.00000000684     0.00000001454 5.14703918585    1375.77379984580 
 4512   80  0  0  0  0  2 -9  3  0  0  0  0  0  0.00000000562     0.00000001333     0.00000001447 3.18833439444     635.96513305090 
 4512   81  0  0  0  0  5-15  0  0  0  0  0  0  0.00000000595     0.00000001271     0.00000001403 4.26712075104     551.03160609700 
 4512   82  0  0  0  0  6-13  3  0  0  0  0  0  0.00000000557     0.00000001307     0.00000001420 1.99288040133     629.60234557550 
 4512   83  0  0  0  0  2  5  0  0  0  0  0  0 -0.00000000862     0.00000000931     0.00000001269 0.03300387779    2125.87740737920 
 4512   84  0  0  0  0  7 -9  0  0  0  0  0  0  0.00000000438     0.00000001198     0.00000001276 2.26356919237    1788.14489672020 
 4512   85  0  0  0  0  8-12  0  0  0  0  0  0 -0.00000001066     0.00000000528     0.00000001189 1.70223550488    1677.93857550080 
 4512   86  0  0  0  0  5 -4  0  0  0  0  0  0 -0.00000000527    -0.00000001059     0.00000001182 2.18142313946    1795.25844372100 
 4512   87  0  0  0  0  8-15  0  0  0  0  0  0  0.00000000225    -0.00000001347     0.00000001366 1.27629917215    1038.04128918680 
 4512   88  0  0  0  0  2-11  3  0  0  0  0  0  0.00000000292     0.00000001273     0.00000001306 4.76302079847    1062.56332392690 
 4512   89  0  0  0  0  7-17  0  0  0  0  0  0 -0.00000000975     0.00000000530     0.00000001109 2.97787130235      81.75213321620 
 4512   90  0  0  0  0  7-16  0  0  0  0  0  0  0.00000000727     0.00000000725     0.00000001027 1.99236027398     295.05122865420 
 4512   91  0  0  0  0  5-16  3  0  0  0  0  0 -0.00000000066    -0.00000001347     0.00000001349 4.01621534182     539.98590583310 
 4512   92  0  0  0  0  8-20  0  0  0  0  0  0 -0.00000000486    -0.00000000902     0.00000001025 3.75336759986      28.45418800320 
 4512   93  0  0  0  0  5-13  0  0  0  0  0  0  0.00000000785     0.00000000583     0.00000000977 3.01355125761     124.43341522100 
 4512   94  0  0  0  0  5  0  0  0  0  0  0  0 -0.00000001288    -0.00000000074     0.00000001290 4.62594234857    2648.45482547300 
 4512   95  0  0  0  0  2  3  0  0  0  0  0  0 -0.00000001007     0.00000000345     0.00000001065 5.06153058155    1699.27921650320 
 4512   96  0  0  0  0  5-13  3  0  0  0  0  0  0.00000000560     0.00000000786     0.00000000965 1.17716405513      99.91138048090 
 4512   97  0  0  0  0  1 -6  0  0  0  0  0  0 -0.00000000401    -0.00000000939     0.00000001021 1.90712102660     750.10360753340 
 4512   98  0  0  0  0  4-11  0  0  0  0  0  0  0.00000000474    -0.00000000792     0.00000000923 3.53450109212     227.52618943960 
 4512   99  0  0  0  0  6-14  3  0  0  0  0  0  0.00000001041     0.00000000194     0.00000001059 0.13532061468     416.30325013750 
 4512  100  0  0  0  0  6-11  3  0  0  0  0  0  0.00000000735    -0.00000000399     0.00000000836 2.07492422755    1056.20053645150 
 4512  101  0  0  0  0  6 -6  0  0  0  0  0  0  0.00000000226    -0.00000000860     0.00000000889 1.75177808106    1898.35121793960 
 4512  102  0  0  0  0  5 -3  0  0  0  0  0  0 -0.00000000452    -0.00000000626     0.00000000772 2.89217715561    2008.55753915900 
 4512  103  0  0  0  0  8-13  0  0  0  0  0  0 -0.00000000051    -0.00000001012     0.00000001014 2.80847772922    1464.63948006280 
 4512  104  0  0  0  0  6 -5  0  0  0  0  0  0 -0.00000000298    -0.00000000764     0.00000000820 1.99735697577    2111.65031337760 
