 VSOP87 VERSION D4    JUPITER   VARIABLE 2 (LBR)       *T**2     81 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4522   46  0  0  0  0  5 -9  0  0  0  0  0  0  0.00000000888    -0.00000000043     0.00000000889 6.07878453176     728.76296653100 
 4522   47  0  0  0  0  0  3  0  0  0  0  0  0  0.00000000427     0.00000000421     0.00000000600 1.82954494089     639.89728631400 
 4522   48  0  0  0  0  6 -9  0  0  0  0  0  0  0.00000000414     0.00000000420     0.00000000589 1.23625943417    1258.45393162560 
 4522   49  0  0  0  0  4 -6  0  0  0  0  0  0  0.00000000232    -0.00000000574     0.00000000619 0.67923057477     838.96928775040 
 4522   50  0  0  0  0  1  1  0  0  0  0  0  0  0.00000000385    -0.00000000415     0.00000000566 5.36336098734     742.99006053260 
 4522   51  0  0  0  0  0  4  0  0  0  0  0  0 -0.00000000626    -0.00000000168     0.00000000648 5.32990375008     853.19638175200 
 4522   52  0  0  0  0  2 -6  0  0  0  0  0  0 -0.00000000430     0.00000000348     0.00000000553 3.15511946637     220.41264243880 
 4522   53  0  0  0  0  4 -2  0  0  0  0  0  0 -0.00000000163     0.00000000400     0.00000000432 1.03719283016    1692.16566950240 
 4522   54  0  0  0  0  7-16  3  0  0  0  0  0 -0.00000000416     0.00000000126     0.00000000435 1.65056479007     519.39602435610 
 4522   55  0  0  0  0  4 -8  0  0  0  0  0  0  0.00000000115     0.00000000414     0.00000000430 1.41830384501     412.37109687440 
 4522   56  0  0  0  0  5 -6  0  0  0  0  0  0  0.00000000417    -0.00000000109     0.00000000431 2.20986254651    1368.66025284500 
 4522   57  0  0  0  0  3 -9  0  0  0  0  0  0 -0.00000000411    -0.00000000059     0.00000000415 4.35372561905     330.61896365820 
 4522   58  0  0  0  0  7-10  0  0  0  0  0  0  0.00000000438    -0.00000000002     0.00000000438 0.16552277290    1574.84580128220 
 4522   59  0  0  0  0  2  5  0  0  0  0  0  0  0.00000000272     0.00000000152     0.00000000312 4.50639455819    2125.87740737920 
 4522   60  0  0  0  0  5-15  0  0  0  0  0  0 -0.00000000204     0.00000000192     0.00000000280 3.01441283033     551.03160609700 
 4522   61  0  0  0  0  6 -5  0  0  0  0  0  0 -0.00000000306     0.00000000038     0.00000000309 0.67399908949    2111.65031337760 
 4522   62  0  0  0  0  2-11  3  0  0  0  0  0 -0.00000000300     0.00000000031     0.00000000301 3.06868080871    1062.56332392690 
 4522   63  0  0  0  0  2  2  0  0  0  0  0  0  0.00000000199     0.00000000128     0.00000000236 1.94696842200    1485.98012106520 
 4522   64  0  0  0  0  4 -9  0  0  0  0  0  0 -0.00000000121    -0.00000000202     0.00000000235 3.41850395941     199.07200143640 
 4522   65  0  0  0  0  3 -6  0  0  0  0  0  0  0.00000000054     0.00000000241     0.00000000246 2.61803442505     309.27832265580 
 4522   66  0  0  0  0  5-16  3  0  0  0  0  0  0.00000000235    -0.00000000040     0.00000000238 2.56643737684     539.98590583310 
 4522   67  0  0  0  0  5  0  0  0  0  0  0  0  0.00000000007     0.00000000248     0.00000000248 2.96997778167    2648.45482547300 
 4522   68  0  0  0  0  6 -8  0  0  0  0  0  0 -0.00000000043    -0.00000000205     0.00000000209 5.82481690851    1471.75302706360 
 4522   69  0  0  0  0  6-11  3  0  0  0  0  0  0.00000000041    -0.00000000201     0.00000000205 1.20202002469    1056.20053645150 
 4522   70  0  0  0  0  6 -7  0  0  0  0  0  0  0.00000000064    -0.00000000176     0.00000000188 0.97113663101    1685.05212250160 
 4522   71  0  0  0  0  2  3  0  0  0  0  0  0  0.00000000108     0.00000000084     0.00000000137 2.91203499563    1699.27921650320 
 4522   72  0  0  0  0  4 -6  3  0  0  0  0  0 -0.00000000090     0.00000000095     0.00000000131 1.79274504072    1063.31408345230 
 4522   73  0  0  0  0  5 -4  0  0  0  0  0  0 -0.00000000161     0.00000000002     0.00000000161 1.05926568614    1795.25844372100 
 4522   74  0  0  0  0  4-12  0  0  0  0  0  0  0.00000000082     0.00000000077     0.00000000112 2.62660288825     440.82528487760 
 4522   75  0  0  0  0  4-11  0  0  0  0  0  0  0.00000000054    -0.00000000096     0.00000000110 3.56263668146     227.52618943960 
 4522   76  0  0  0  0  8-15  0  0  0  0  0  0 -0.00000000108    -0.00000000035     0.00000000114 6.13907482464    1038.04128918680 
 4522   77  0  0  0  0  4-11  3  0  0  0  0  0  0.00000000099     0.00000000027     0.00000000103 4.64287101040       3.18139373770 
 4522   78  0  0  0  0  6-15  0  0  0  0  0  0  0.00000000123    -0.00000000001     0.00000000123 4.81268110532      21.34064100240 
 4522   79  0  0  0  0  3 -1  0  0  0  0  0  0  0.00000000021    -0.00000000100     0.00000000102 4.27603827970    1375.77379984580 
 4522   80  0  0  0  0  6 -6  0  0  0  0  0  0 -0.00000000023    -0.00000000086     0.00000000089 1.22926014128    1898.35121793960 
 4522   81  0  0  0  0  6-11  0  0  0  0  0  0 -0.00000000028     0.00000000075     0.00000000080 0.62129648755     831.85574074960 

