 VSOP87 VERSION D4    EARTH     VARIABLE 3 (LBR)       *T**1    292 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4331   46  0  0  6-10  0  0  0  0  0  0  0  0  0.00000000563     0.00000000946     0.00000001101 4.49748696552    4292.33083295040 
 4331   47  0  0  1  0 -3  5  0  0  0  0  0  0 -0.00000001197     0.00000000300     0.00000001234 5.65036509521    5760.49843189760 
 4331   48  0  0  1  0  0 -2  0  0  0  0  0  0 -0.00000000595     0.00000000783     0.00000000984 0.65517395136    5856.47765911540 
 4331   49  0  1  0  0  0  0  0  0  0  0  0  0  0.00000000698     0.00000000611     0.00000000928 2.32420318751   10213.28554621100 
 4331   50  0  0  2  0 -1  0  0  0  0  0  0  0 -0.00000000236    -0.00000001051     0.00000001077 5.82812169132   12036.46073488820 
 4331   51  0  0  3  0 -4  0  0  0  0  0  0  0  0.00000000793    -0.00000000460     0.00000000916 0.76613009583   16730.46368959580 
 4331   52  0  0  2  0  0 -3  0  0  0  0  0  0 -0.00000000507     0.00000000715     0.00000000877 1.50137505051   11926.25441366880 
 4331   53  0  8-14  0  0  0  0  0  0  0  0  0  0.00000000201     0.00000001003     0.00000001023 5.62076589825    6256.77753019160 
 4331   54  0  0  8-15  0  0  0  0  0  0  0  0  0.00000000774    -0.00000000354     0.00000000851 0.65709335533     155.42039943420 
 4331   55  0  0  6-11  0  0  0  0  0  0  0  0  0.00000000679     0.00000000427     0.00000000802 4.10519132088     951.71840625060 
 4331   56  0  0  1  0 -1  0  0  0  0  0  0  0 -0.00000000223     0.00000000828     0.00000000857 1.41661697538    5753.38488489680 
 4331   57  0  0  0  0  2  0  0  0  0  0  0  0  0.00000000055     0.00000000993     0.00000000994 1.14418521187    1059.38193018920 
 4331   58  0  0  0  2  0  0  0  0  0  0  0  0 -0.00000000792    -0.00000000184     0.00000000813 1.63948433322    6681.22485339960 
 4331   59  0  0  1  0  0 -5  0  0  0  0  0  0 -0.00000000512     0.00000000419     0.00000000662 4.55200452260    5216.58037280140 
 4331   60  0  0 10-17  0  0  0  0  0  0  0  0  0.00000000546    -0.00000000341     0.00000000644 4.19478168733    6040.34724601740 
 4331   61  0  0  1  0  0 -3  0  0  0  0  0  0 -0.00000000434    -0.00000000451     0.00000000626 1.50767713598    5643.17856367740 
 4331   62  0  0  1  0 -4  0  0  0  0  0  0  0 -0.00000000306     0.00000000505     0.00000000590 6.18277145205    4164.31198961300 
 4331   63  0  0  1  0 -2  5  0  0  0  0  0  0 -0.00000000604    -0.00000000195     0.00000000635 0.52413263542    6290.18939699220 
 4331   64  0  0  4  0  0  0  0  0  0  0  0  0 -0.00000000160     0.00000000630     0.00000000650 0.97935690350   25132.30339996560 
 4331   65  0  0  6 -8  0  0  0  0  0  0  0  0  0.00000000305    -0.00000000479     0.00000000568 2.30125315873   10973.55568635000 
 4331   66  0  0  0  1  0  0  0  0  0  0  0  0  0.00000000439     0.00000000327     0.00000000547 5.27256412213    3340.61242669980 
