VSOP87 VERSION D4    JUPITER   VARIABLE 3 (LBR)       *T**3     98 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4533   47  0  0  0  0  2  1  0  0  0  0  0  0  0.00000002463    -0.00000000375     0.00000002491 0.35125020737    1272.68102562720 
 4533   48  0  0  0  0  1 -3  0  0  0  0  0  0 -0.00000001412    -0.00000001425     0.00000002006 5.94487388360     110.20632121940 
 4533   49  0  0  0  0  5-12  0  0  0  0  0  0  0.00000001143    -0.00000001616     0.00000001980 2.54989377864      88.86568021700 
 4533   50  0  0  0  0  2 -7  0  0  0  0  0  0 -0.00000000770    -0.00000001889     0.00000002040 2.16463966964     433.71173787680 
 4533   51  0  0  0  0  7-14  0  0  0  0  0  0  0.00000001893    -0.00000000489     0.00000001955 2.70341589777     721.64941953020 
 4533   52  0  0  0  0  0  4  0  0  0  0  0  0 -0.00000001374     0.00000000949     0.00000001670 4.46255717328     853.19638175200 
 4533   53  0  0  0  0  7-11  0  0  0  0  0  0 -0.00000001880     0.00000000336     0.00000001910 2.25964760758    1361.54670584420 
 4533   54  0  0  0  0  1 -6  3  0  0  0  0  0  0.00000001604     0.00000000593     0.00000001710 1.98372066321     525.75881183150 
 4533   55  0  0  0  0  3 -3  0  0  0  0  0  0 -0.00000001227     0.00000000897     0.00000001520 0.11641358425     949.17560896980 
 4533   56  0  0  0  0  7-12  0  0  0  0  0  0  0.00000000064    -0.00000002002     0.00000002003 3.16520599208    1148.24761040620 
 4533   57  0  0  0  0  3 -9  0  0  0  0  0  0  0.00000000369    -0.00000001670     0.00000001710 2.70850417287     330.61896365820 
 4533   58  0  0  0  0  5-11  3  0  0  0  0  0  0.00000000116    -0.00000001625     0.00000001629 0.47376028854     526.50957135690 
 4533   59  0  0  0  0  1 -7  0  0  0  0  0  0 -0.00000000737    -0.00000000984     0.00000001229 3.01987279595     963.40270297140 
 4533   60  0  0  0  0  3 -6  3  0  0  0  0  0 -0.00000000019     0.00000001671     0.00000001671 0.44352103086     533.62311835770 
 4533   61  0  0  0  0  7-10  0  0  0  0  0  0  0.00000000664     0.00000001008     0.00000001207 1.15774089269    1574.84580128220 
 4533   62  0  0  0  0  2 -1  0  0  0  0  0  0 -0.00000000913    -0.00000000693     0.00000001146 2.54505851138     846.08283475120 
 4533   63  0  0  0  0  8-15  0  0  0  0  0  0  0.00000000086    -0.00000001353     0.00000001355 1.17462112647    1038.04128918680 
 4533   64  0  0  0  0  7-16  3  0  0  0  0  0 -0.00000000726    -0.00000000688     0.00000001001 2.70272799283     519.39602435610 
 4533   65  0  0  0  0  5-15  0  0  0  0  0  0  0.00000000018    -0.00000001372     0.00000001372 0.67467128629     551.03160609700 
 4533   66  0  0  0  0 11-15  0  0  0  0  0  0  0.00000000936    -0.00000000298     0.00000000983 4.17198081351    2627.11418447060 
 4533   67  0  0  0  0  4-11  0  0  0  0  0  0  0.00000000148     0.00000001074     0.00000001084 1.07011164067     227.52618943960 
 4533   68  0  0  0  0  5 -6  0  0  0  0  0  0  0.00000000800     0.00000000396     0.00000000892 2.92543286761    1368.66025284500 
 4533   69  0  0  0  0  8-17  0  0  0  0  0  0 -0.00000000579    -0.00000000585     0.00000000823 4.86559196955     611.44309831080 
 4533   70  0  0  0  0  5 -5  0  0  0  0  0  0  0.00000000023    -0.00000001136     0.00000001136 1.78981738432    1581.95934828300 
 4533   71  0  0  0  0 10-17  0  0  0  0  0  0 -0.00000000839     0.00000000319     0.00000000897 4.91073630270    1670.82502850000 
 4533   72  0  0  0  0  8-16  0  0  0  0  0  0 -0.00000000277     0.00000000865     0.00000000908 3.68804047330     824.74219374880 
 4533   73  0  0  0  0  2  5  0  0  0  0  0  0  0.00000000569    -0.00000000546     0.00000000789 3.23380893250    2125.87740737920 
 4533   74  0  0  0  0  8 -9  0  0  0  0  0  0  0.00000000565     0.00000000525     0.00000000771 2.39070707004    2317.83586181480 
 4533   75  0  0  0  0  5-16  3  0  0  0  0  0 -0.00000000202     0.00000000867     0.00000000891 0.59692950778     539.98590583310 
 4533   76  0  0  0  0  1 -6  0  0  0  0  0  0 -0.00000000108     0.00000000869     0.00000000876 4.52127091462     750.10360753340 
 4533   77  0  0  0  0  9-17  0  0  0  0  0  0  0.00000000195    -0.00000000778     0.00000000802 0.20759322884    1141.13406340540 
 4533   78  0  0  0  0  6-14  0  0  0  0  0  0  0.00000000132    -0.00000000840     0.00000000850 0.94145487094     191.95845443560 
 4533   79  0  0  0  0  6 -3  0  0  0  0  0  0 -0.00000000729     0.00000000221     0.00000000762 2.25149516048    2538.24850425360 
 4533   80  0  0  0  0  4-12  0  0  0  0  0  0 -0.00000000630     0.00000000292     0.00000000694 0.67080348659     440.82528487760 
 4533   81  0  0  0  0  2  2  0  0  0  0  0  0 -0.00000000211    -0.00000000710     0.00000000741 5.79934203525    1485.98012106520 
 4533   82  0  0  0  0  4 -4  0  0  0  0  0  0  0.00000000272    -0.00000000582     0.00000000643 2.48127580335    1265.56747862640 
 4533   83  0  0  0  0  0  6  0  0  0  0  0  0 -0.00000000448     0.00000000361     0.00000000575 6.13756590872    1279.79457262800 
 4533   84  0  0  0  0 11-16  0  0  0  0  0  0 -0.00000000208     0.00000000601     0.00000000636 5.51001645505    2413.81508903260 
 4533   85  0  0  0  0  1  4  0  0  0  0  0  0 -0.00000000195     0.00000000605     0.00000000636 4.40777238491    1382.88734684660 
 4533   86  0  0  0  0  2-11  3  0  0  0  0  0 -0.00000000393    -0.00000000392     0.00000000555 2.18233983981    1062.56332392690 
 4533   87  0  0  0  0  9-10  0  0  0  0  0  0  0.00000000478     0.00000000300     0.00000000564 1.92775967119    2634.22773147140 
 4533   88  0  0  0  0  7-16  0  0  0  0  0  0  0.00000000354     0.00000000395     0.00000000531 2.04824376019     295.05122865420 
 4533   89  0  0  0  0  6 -8  0  0  0  0  0  0  0.00000000289     0.00000000457     0.00000000541 2.32424368689    1471.75302706360 
 4533   90  0  0  0  0  2  3  0  0  0  0  0  0  0.00000000697     0.00000000015     0.00000000697 2.27179476322    1699.27921650320 
 4533   91  0  0  0  0  8-12  0  0  0  0  0  0 -0.00000000535     0.00000000111     0.00000000546 1.95774905730    1677.93857550080 
 4533   92  0  0  0  0  4 -2  0  0  0  0  0  0  0.00000000249    -0.00000000393     0.00000000465 4.35550844067    1692.16566950240 
 4533   93  0  0  0  0  9-12  0  0  0  0  0  0 -0.00000000491     0.00000000130     0.00000000508 2.50298248836    2207.62954059540 
 4533   94  0  0  0  0  4 -3  0  0  0  0  0  0  0.00000000141     0.00000000476     0.00000000496 5.77087043616    1478.86657406440 
 4533   95  0  0  0  0  7-13  0  0  0  0  0  0 -0.00000000243     0.00000000367     0.00000000440 5.98661963879     934.94851496820 
 4533   96  0  0  0  0  7-17  0  0  0  0  0  0 -0.00000000331     0.00000000265     0.00000000424 2.80194129521      81.75213321620 
 4533   97  0  0  0  0  1 -1  0  0  0  0  0  0  0.00000000356    -0.00000000194     0.00000000406 3.93940190897     316.39186965660 
 4533   98  0  0  0  0  6-16  3  0  0  0  0  0 -0.00000000020     0.00000000506     0.00000000506 0.18719982992      10.29494073850 

