VSOP87 VERSION D4    EARTH     VARIABLE 3 (LBR)       *T**2    139 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4332    1  0  0  1  0  0  0  0  0  0  0  0  0  0.00003386151    -0.00002745583     0.00004359385 5.78455133738    6283.07584999140 
 4332    2  0  0  2  0  0  0  0  0  0  0  0  0 -0.00000108402    -0.00000059447     0.00000123633 5.57934722157   12566.15169998280 
 4332    3  0  0  0  0  0  0  0  0  0  0  0  0  0.00000000000    -0.00000012341     0.00000012341 3.14159265359       0.00000000000 
 4332    4  0  0  0  0  0  0  0  0  1  0  0  0  0.00000008792     0.00000000001     0.00000008792 3.62777733395   77713.77146812050 
 4332    5  0  0  0  0  0  0  0  0  1  0 -1  0 -0.00000005689     0.00000000001     0.00000005689 1.86958905084    5573.14280143310 
 4332    6  0  0  3  0  0  0  0  0  0  0  0  0 -0.00000000688     0.00000003229     0.00000003301 5.47027913302   18849.22754997420 
 4332    7  0  3 -4  0  0  0  0  0  0  0  0  0 -0.00000001358    -0.00000000566     0.00000001471 4.48028885617    5507.55323866740 
 4332    8  0  0  1  0 -2  0  0  0  0  0  0  0 -0.00000000782    -0.00000000645     0.00000001013 2.81456417694    5223.69391980220 
 4332    9  0  2 -3  0  0  0  0  0  0  0  0  0 -0.00000000770    -0.00000000368     0.00000000854 3.10878241236    1577.34354244780 
 4332   10  0  0  0  0  0  0  0  0  1  0  1  0 -0.00000001102     0.00000000000     0.00000001102 2.84173992403  161000.68573767410 
 4332   11  0  3 -5  0  0  0  0  0  0  0  0  0 -0.00000000031     0.00000000647     0.00000000648 5.47349498544     775.52261132400 
 4332   12  0  0  9-15  0  0  0  0  0  0  0  0  0.00000000067    -0.00000000605     0.00000000609 1.37969434104    6438.49624942560 
 4332   13  0  0  3 -8  3  0  0  0  0  0  0  0 -0.00000000219     0.00000000449     0.00000000499 4.41649242250    6286.59896834040 
 4332   14  0  0  2  0 -3  0  0  0  0  0  0  0  0.00000000301     0.00000000289     0.00000000417 0.90242451175   10977.07880469900 
 4332   15  0  0  4 -6  0  0  0  0  0  0  0  0 -0.00000000366    -0.00000000165     0.00000000402 3.20376585290    5088.62883976680 
