 VSOP87 VERSION D4    EARTH     VARIABLE 1 (LBR)       *T**0    559 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4310    1  0  0  0  0  0  0  0  0  0  0  0  0  0.00000000000     1.75347045673     1.75347045673 0.00000000000       0.00000000000 
 4310    2  0  0  1  0  0  0  0  0  0  0  0  0 -0.00748171065    -0.03256824823     0.03341656456 4.66925680417    6283.07584999140 
 4310    3  0  0  2  0  0  0  0  0  0  0  0  0 -0.00031395594     0.00015229154     0.00034894275 4.62610241759   12566.15169998280 
 4310    4  0  0  4 -8  3  0  0  0  0  0  0  0 -0.00000968449     0.00003277483     0.00003417571 2.82886579606       3.52311834900 
 4310    5  0  0  1  0 -1  0  0  0  0  0  0  0 -0.00003496398    -0.00000067831     0.00003497056 2.74411800971    5753.38488489680 
 4310    6  0  0  0  0  0  0  0  0  1  0  0  0  0.00003135896     0.00000000000     0.00003135896 3.62767041758   77713.77146812050 
 4310    7  0  2 -2  0  0  0  0  0  0  0  0  0 -0.00002676213    -0.00000005178     0.00002676218 4.41808351397    7860.41939243920 
 4310    8  0  1 -1  0  0  0  0  0  0  0  0  0  0.00002342687     0.00000000228     0.00002342687 6.13516237631    3930.20969621960 
 4310    9  0  0  0  0  1  0  0  0  0  0  0  0 -0.00001261881     0.00000169143     0.00001273166 2.03709655772     529.69096509460 
 4310   10  0  0  2  0 -2  0  0  0  0  0  0  0  0.00001324273     0.00000007167     0.00001324292 0.74246356352   11506.76976979360 
 4310   11  0  8-13  0  0  0  0  0  0  0  0  0  0.00000485913     0.00000759757     0.00000901855 2.04505443513      26.29831979980 
 4310   12  0  2 -3  0  0  0  0  0  0  0  0  0 -0.00000021281     0.00001198978     0.00001199167 1.10962944315    1577.34354244780 
 4310   13  0  0  1 -2  0  0  0  0  0  0  0  0 -0.00000650649     0.00000558111     0.00000857223 3.50849156957     398.14900340820 
 4310   14  0  0  1  0 -2  0  0  0  0  0  0  0 -0.00000455902     0.00000632629     0.00000779786 1.17882652114    5223.69391980220 
 4310   15  0  0  2 -2  0  0  0  0  0  0  0  0 -0.00000990240     0.00000004431     0.00000990250 5.23268129594    5884.92684658320 
 4310   16  0  3 -4  0  0  0  0  0  0  0  0  0 -0.00000014183     0.00000753007     0.00000753141 2.53339053818    5507.55323866740 
 4310   17  0  0  3  0  0  0  0  0  0  0  0  0  0.00000316717     0.00000393677     0.00000505264 4.58292563052   18849.22754997420 
 4310   18  0  3 -5  0  0  0  0  0  0  0  0  0 -0.00000476610     0.00000123612     0.00000492379 4.20506639861     775.52261132400 
 4310   19  0  0  8-16  4  5  0  0  0  0  0  0  0.00000106176     0.00000340484     0.00000356655 2.91954116867       0.06731030280 
 4310   20  0  0  2 -4  0  0  0  0  0  0  0  0 -0.00000150614     0.00000240920     0.00000284125 1.89869034186     796.29800681640 
 4310   21  0  0  3 -4  0  0  0  0  0  0  0  0 -0.00000210468     0.00000121079     0.00000242810 0.34481140906    5486.77784317500 
 4310   22  0  3 -3  0  0  0  0  0  0  0  0  0 -0.00000317070    -0.00000003232     0.00000317087 5.84901952218   11790.62908865880 
 4310   23  0  0  2  0 -3  0  0  0  0  0  0  0  0.00000266786     0.00000047825     0.00000271039 0.31488607649   10977.07880469900 
 4310   24  0  0  2 -3  0  0  0  0  0  0  0  0 -0.00000179885     0.00000100714     0.00000206160 4.80646606059    2544.31441988340 
 4310   25  0  0  0  0  0  0  0  0  1  0 -1  0 -0.00000205385     0.00000000000     0.00000205385 1.86947813692    5573.14280143310 
 4310   26  0  0  1  0  0 -1  0  0  0  0  0  0 -0.00000202255    -0.00000001502     0.00000202261 2.45767795458    6069.77675455340 
 4310   27  0  3 -7  4  0  0  0  0  0  0  0  0  0.00000106595    -0.00000067526     0.00000126184 1.08302630210      20.77539549240 
 4310   28  0  0  0  0  0  1  0  0  0  0  0  0  0.00000006368     0.00000155386     0.00000155516 0.83306073807     213.29909543800 
 4310   29  0  0 10-19  0  3  0  0  0  0  0  0 -0.00000036820    -0.00000109085     0.00000115132 0.64544911683       0.98032106820 
 4310   30  0  0  1  0 -3  0  0  0  0  0  0  0 -0.00000064766     0.00000079899     0.00000102851 0.63599846727    4694.00295470760 
 4310   31  0  0  0  0  2 -5  0  0  0  0  0  0  0.00000090463     0.00000046521     0.00000101724 4.26679821365       7.11354700080 
 4310   32  0  0  3 -5  0  0  0  0  0  0  0  0 -0.00000051936     0.00000084525     0.00000099206 6.20992940258    2146.16541647520 
 4310   33  0  0  1 -1  0  0  0  0  0  0  0  0 -0.00000132209    -0.00000000953     0.00000132212 3.41118275555    2942.46342329160 
 4310   34  0  0  8-15  0  0  0  0  0  0  0  0  0.00000089703    -0.00000038479     0.00000097607 0.68101272270     155.42039943420 
 4310   35  0  0  1  0  2 -5  0  0  0  0  0  0 -0.00000035128    -0.00000077542     0.00000085128 1.29870743025    6275.96230299060 
 4310   36  0  0  4 -6  0  0  0  0  0  0  0  0 -0.00000038773     0.00000063792     0.00000074651 1.75508916159    5088.62883976680 
 4310   37  0  4 -4  0  0  0  0  0  0  0  0  0 -0.00000101895     0.00000000267     0.00000101895 0.97569221824   15720.83878487840 
 4310   38  0  0  1  0  0  0  0  0 -1  0  0  0  0.00000018966     0.00000082560     0.00000084711 3.67080093025   71430.69561812909 
 4310   39  0  5 -8  0  0  0  0  0  0  0  0  0 -0.00000022807    -0.00000069921     0.00000073547 4.67926565481     801.82093112380 
 4310   40  0  4 -6  0  0  0  0  0  0  0  0  0 -0.00000071553     0.00000018375     0.00000073874 3.50319443167    3154.68708489560 
 4310   41  0  0  2  0 -1  0  0  0  0  0  0  0 -0.00000010177     0.00000078096     0.00000078756 3.03698313141   12036.46073488820 
 4310   42  0  0  3  0 -3  0  0  0  0  0  0  0  0.00000079363    -0.00000006607     0.00000079637 1.80791330700   17260.15465469040 
 4310   43  0  0  0  0  0  0  0  0  1  0  1  0  0.00000085803     0.00000000000     0.00000085803 5.98322631256  161000.68573767410 
 4310   44  0  0  3 -8  3  0  0  0  0  0  0  0 -0.00000049587    -0.00000028034     0.00000056963 2.78430398043    6286.59896834040 
 4310   45  0  5 -7  0  0  0  0  0  0  0  0  0  0.00000059711    -0.00000013180     0.00000061148 1.81839811024    7084.89678111520 
 4310   46  0  4 -5  0  0  0  0  0  0  0  0  0  0.00000002599    -0.00000069579     0.00000069627 0.83297596966    9437.76293488700 
 4310   47  0  2 -1  0  0  0  0  0  0  0  0  0  0.00000011801     0.00000054862     0.00000056116 4.38694880779   14143.49524243060 
 4310   48  0  0  3 -3  0  0  0  0  0  0  0  0  0.00000062374     0.00000003052     0.00000062449 3.97763880587    8827.39026987480 
 4310   49  0  0  1  0  0 -2  0  0  0  0  0  0 -0.00000014018     0.00000049187     0.00000051145 0.28306864501    5856.47765911540 
 4310   50  0  0  5 -8  3  0  0  0  0  0  0  0  0.00000055175     0.00000006674     0.00000055577 3.47006009062    6279.55273164240 
 4310   51  0  0  4 -5  0  0  0  0  0  0  0  0  0.00000036522    -0.00000018711     0.00000041036 5.36817351402    8429.24126646660 
 4310   52  0  0  4 -7  0  0  0  0  0  0  0  0 -0.00000002278     0.00000051555     0.00000051605 1.33282746983    1748.01641306700 
 4310   53  0  0  2  0  0 -2  0  0  0  0  0  0  0.00000051992     0.00000000054     0.00000051992 0.18914945834   12139.55350910680 
 4310   54  0  0  3 -6  0  0  0  0  0  0  0  0 -0.00000002800     0.00000048920     0.00000049000 0.48735065033    1194.44701022460 
 4310   55  0  0  2  0 -4  0  0  0  0  0  0  0  0.00000036861     0.00000013338     0.00000039200 6.16832995016   10447.38783960440 
 4310   56  0  0  1  0  1  0  0  0  0  0  0  0  0.00000019403     0.00000029807     0.00000035566 1.77597314691    6812.76681508600 
 4310   57  0  1  0  0  0  0  0  0  0  0  0  0 -0.00000010034    -0.00000035375     0.00000036770 6.04133859347   10213.28554621100 
 4310   58  0  0  0  0  2  0  0  0  0  0  0  0 -0.00000035864     0.00000007283     0.00000036596 2.56955238628    1059.38193018920 
 4310   59  0  0  3  0 -2  0  0  0  0  0  0  0 -0.00000010681    -0.00000031530     0.00000033291 0.59309499459   17789.84561978500 
 4310   60  0  1 -2  0  0  0  0  0  0  0  0  0  0.00000035288     0.00000006890     0.00000035954 1.70876111898    2352.86615377180 
 4310   61  0  5 -5  0  0  0  0  0  0  0  0  0 -0.00000040937     0.00000000102     0.00000040938 2.39850881707   19651.04848109800 
 4310   62  0  0  5 -9  0  0  0  0  0  0  0  0  0.00000013388     0.00000026899     0.00000030047 2.73975123935    1349.86740965880 
 4310   63  0  0  1  0  0  0  0  0  1  0  0  0  0.00000006809     0.00000029640     0.00000030412 0.44294464135   83996.84731811189 
 4310   64  0  0  5 -7  0  0  0  0  0  0  0  0  0.00000013051    -0.00000019738     0.00000023663 0.48473567763    8031.09226305840 
 4310   65  0  0  0  1  0  0  0  0  0  0  0  0 -0.00000019793    -0.00000012804     0.00000023574 2.06527720049    3340.61242669980 
 4310   66  0  0  6-11  0  0  0  0  0  0  0  0  0.00000017351     0.00000011988     0.00000021089 4.14825464101     951.71840625060 
 4310   67  0  0  4 -8  1  5  0  0  0  0  0  0 -0.00000003942     0.00000024422     0.00000024738 0.21484762138       3.59042865180 
 4310   68  0  0  5 -8  0  0  0  0  0  0  0  0 -0.00000001086     0.00000025328     0.00000025352 3.16470953405    4690.47983635860 
 4310   69  0  2 -4  0  0  0  0  0  0  0  0  0 -0.00000022557    -0.00000003455     0.00000022820 5.22197888032    4705.73230754360 
 4310   70  0  0  3  0 -4  0  0  0  0  0  0  0  0.00000021227     0.00000002866     0.00000021419 1.42563735525   16730.46368959580 
 4310   71  0  0  7-13  0  0  0  0  0  0  0  0  0.00000021783     0.00000002173     0.00000021891 5.55594302562     553.56940284240 
 4310   72  0  0  3 -6  2  0  0  0  0  0  0  0 -0.00000015318     0.00000008422     0.00000017481 4.56052900359     135.06508003540 
 4310   73  0  0  3 -2  0  0  0  0  0  0  0  0  0.00000003914     0.00000019536     0.00000019925 5.22208471269   12168.00269657460 
 4310   74  0  8-12  0  0  0  0  0  0  0  0  0 -0.00000019595     0.00000003235     0.00000019860 5.77470167653    6309.37416979120 
 4310   75  0  3 -5  0  2  0  0  0  0  0  0  0  0.00000020296    -0.00000000366     0.00000020300 0.37133792946     283.85931886520 
 4310   76  0  0  9-17  0  0  0  0  0  0  0  0  0.00000008861    -0.00000011377     0.00000014421 4.19315332546     242.72860397400 
 4310   77  0  0  4 -4  0  0  0  0  0  0  0  0  0.00000015810     0.00000003643     0.00000016225 5.98837722564   11769.85369316640 
 4310   78  0  8-14  0  0  0  0  0  0  0  0  0 -0.00000014194     0.00000005083     0.00000015077 4.19567181073    6256.77753019160 
 4310   79  0  6 -6  0  0  0  0  0  0  0  0  0 -0.00000019124     0.00000000028     0.00000019124 3.82219996949   23581.25817731760 
 4310   80  0  0  0  0  0  0  0  0  3  0 -1  0  0.00000018888     0.00000000008     0.00000018888 5.38626880969  149854.40013480789 
 4310   81  0  6-10  0  3  0  0  0  0  0  0  0 -0.00000005623     0.00000013199     0.00000014346 3.72355084422      38.02767263580 
 4310   82  0  5 -6  0  0  0  0  0  0  0  0  0 -0.00000000061    -0.00000017898     0.00000017898 2.21490735647   13367.97263110660 
 4310   83  1  0 -4  0  0  0  0  0  0  0  0  0  0.00000010454     0.00000006002     0.00000012054 2.62229588349     955.59974160860 
 4310   84  0  0  1  0 -4  0  0  0  0  0  0  0 -0.00000008269     0.00000007683     0.00000011287 0.17739328092    4164.31198961300 
 4310   85  0  0  0  2  0  0  0  0  0  0  0  0  0.00000013811    -0.00000002110     0.00000013971 4.40138139996    6681.22485339960 
 4310   86  0  0  6 -9  0  0  0  0  0  0  0  0  0.00000001033    -0.00000013582     0.00000013621 1.88934471407    7632.94325965020 
 4310   87  0  5 -6 -4  0  0  0  0  0  0  0  0 -0.00000012335    -0.00000002043     0.00000012503 1.13052412208       5.52292430740 
 4310   88  0  0  4 -8  0  0  0  0  0  0  0  0  0.00000004512     0.00000009479     0.00000010498 5.35909518669    1592.59601363280 
 4310   89  0  0  5 -6  0  0  0  0  0  0  0  0  0.00000009059    -0.00000003747     0.00000009803 0.99947478995   11371.70468975820 
 4310   90  0  0  6-10  0  0  0  0  0  0  0  0  0.00000004121     0.00000008247     0.00000009220 4.57138609781    4292.33083295040 
 4310   91  0  0  9-15  0  0  0  0  0  0  0  0 -0.00000010082    -0.00000002239     0.00000010327 6.19982566125    6438.49624942560 
 4310   92  0  0  0  0  2 -2  0  0  0  0  0  0 -0.00000012001     0.00000000220     0.00000012003 1.00351456700     632.78373931320 
 4310   93  0  0  0  0  1 -2  0  0  0  0  0  0 -0.00000010778     0.00000001027     0.00000010827 0.32734520222     103.09277421860 
 4310   94  0  0  4  0  0  0  0  0  0  0  0  0  0.00000005168    -0.00000006567     0.00000008356 4.53902685948   25132.30339996560 
 4310   95  0  0  1  0  1 -5  0  0  0  0  0  0 -0.00000009821    -0.00000001912     0.00000010005 6.02914963280    5746.27133789600 
 4310   96  0  0  7-11  0  0  0  0  0  0  0  0 -0.00000003481    -0.00000007654     0.00000008409 3.29946744189    7234.79425624200 
 4310   97  0  0  1 -2  0  2  0  0  0  0  0  0 -0.00000006654    -0.00000004453     0.00000008006 5.82145271907      28.44918746780 
 4310   98  0  0  2  0  0 -3  0  0  0  0  0  0 -0.00000000566     0.00000010508     0.00000010523 0.93871805506   11926.25441366880 
 4310   99  1  0 -3  0  0  0  0  0  0  0  0  0  0.00000005711    -0.00000005143     0.00000007686 3.12142363172    7238.67559160000 
 4310  100  0  0  1  0 -3  5  0  0  0  0  0  0  0.00000009299    -0.00000001216     0.00000009378 2.62414241032    5760.49843189760 
 4310  101  0  6 -9  0  0  0  0  0  0  0  0  0 -0.00000002440    -0.00000007752     0.00000008127 6.11228001785    4732.03062734340 
 4310  102  0  0  0  0  3 -5  0  0  0  0  0  0 -0.00000000799    -0.00000009197     0.00000009232 0.48343968736     522.57741809380 
 4310  103  0  7 -7  0  0  0  0  0  0  0  0  0 -0.00000009802     0.00000000022     0.00000009802 5.24413991147   27511.46787353720 
 4310  104  0  0  1  0  0 -3  0  0  0  0  0  0 -0.00000007534    -0.00000002279     0.00000007871 0.99590177926    5643.17856367740 
 4310  105  0  0  0  0  0  2  0  0  0  0  0  0  0.00000007977    -0.00000001533     0.00000008123 6.27053013650     426.59819087600 
 4310  106  0  0  1  0  1 -2  0  0  0  0  0  0  0.00000009046     0.00000000176     0.00000009048 5.33686335897    6386.16862421000 
 4310  107  0  3 -6  0  0  0  0  0  0  0  0  0 -0.00000000271    -0.00000008616     0.00000008620 4.16538210888    7058.59846131540 
 4310  108  0  0  8-13  0  0  0  0  0  0  0  0 -0.00000005017    -0.00000003805     0.00000006297 4.71724819317    6836.64525283380 
 4310  109  0  0  2  0  0 -5  0  0  0  0  0  0  0.00000007516     0.00000000941     0.00000007575 3.97382858911   11499.65622279280 
 4310  110  0  0  4  0 -4  0  0  0  0  0  0  0  0.00000007726    -0.00000000679     0.00000007756 2.95729056763   23013.53953958720 
 4310  111  0  0  2  0 -4  5  0  0  0  0  0  0 -0.00000007221     0.00000001165     0.00000007314 0.60652505806   11513.88331679440 
 4310  112  0  0  9-16  4  5  0  0  0  0  0  0  0.00000005144    -0.00000003001     0.00000005955 2.87641047971    6283.14316029419 
 4310  113  0  3 -2  0  0  0  0  0  0  0  0  0  0.00000001495     0.00000006361     0.00000006534 5.79072926033   18073.70493865020 
 4310  114  0  0  0  0  0  0  1  0  0  0  0  0  0.00000007160     0.00000000630     0.00000007188 3.99831508699      74.78159856730 
 4310  115  0  0  0  0  1 -1  0  0  0  0  0  0  0.00000007336    -0.00000000383     0.00000007346 4.38582365437     316.39186965660 
 4310  116  0  0  0  0  2 -3  0  0  0  0  0  0 -0.00000002745     0.00000004666     0.00000005413 5.39199024641     419.48464387520 
 4310  117  0  0  6 -8  0  0  0  0  0  0  0  0  0.00000003008    -0.00000004152     0.00000005127 2.36062848786   10973.55568635000 
 4310  118  0  0  2 -4  2  0  0  0  0  0  0  0 -0.00000007056    -0.00000000071     0.00000007056 0.32258441903     263.08392337280 
 4310  119  0  6 -7  0  0  0  0  0  0  0  0  0  0.00000000157    -0.00000006623     0.00000006625 3.66475158672   17298.18232732620 
 4310  120  0  0  0  0  0  0  0  0  1 -2  0  0  0.00000006762     0.00000000000     0.00000006762 5.91132535899   90955.55169449610 
 4310  121  0  0  2  0 -5  0  0  0  0  0  0  0  0.00000004297     0.00000002432     0.00000004938 5.73672165674    9917.69687450980 
 4310  122  0  0  2  0  0 -1  0  0  0  0  0  0  0.00000001001     0.00000005456     0.00000005547 2.45152597661   12352.85260454480 
 4310  123  0  0  7-16  4  5  0  0  0  0  0  0 -0.00000005941     0.00000000455     0.00000005958 3.32051344676    6283.00853968860 
 4310  124  0  0  1 -4  0  0  0  0  0  0  0  0 -0.00000003749    -0.00000002436     0.00000004471 2.06385999536    7079.37385680780 
 4310  125  0  0  0  0  0  0  0  0  3  0  0  0  0.00000006153     0.00000000000     0.00000006153 1.45823331144  233141.31440436149 
 4310  126  0  0  1  0  0 -5  0  0  0  0  0  0 -0.00000002986     0.00000003161     0.00000004348 4.42342175480    5216.58037280140 
 4310  127  1  0 -1  0  0  0  0  0  0  0  0  0  0.00000006123    -0.00000000021     0.00000006123 1.07494905258   19804.82729158280 
 4310  128  0  0  0  0  2 -4  0  0  0  0  0  0  0.00000001468     0.00000004241     0.00000004488 3.65285037150     206.18554843720 
